Order_ID,Customer_ID,Product_ID,Warehouse_ID,Order_Date,Ship_Date,Delivery_Date,Shipping_Mode,Quantity,Sales,Profit,Delivery_Status
O01535,C0364,P139,W01,2024-09-16,2024-09-17,2024-09-22,Standard,4,1543.64,527.64,On Time
O01536,C0121,P042,W04,2024-07-27,2024-07-29,2024-07-30,Same Day,5,1987.9,522.9,On Time
O01537,C0444,P045,W03,2025-05-26,2025-05-26,2025-05-28,Express,5,37848.4,16268.4,On Time
O01538,C0118,P004,W02,2024-08-05,2024-08-05,2024-08-11,Standard,2,13275.84,3977.84,Late
O01539,C0344,P131,W01,2025-03-20,2025-03-21,2025-03-26,Standard,5,34913.55,11528.55,On Time
O01540,C0032,P024,W04,2025-07-14,2025-07-14,2025-07-16,Express,3,16756.77,3982.77,On Time
O01541,C0142,P013,W02,2024-11-22,2024-11-24,2024-11-29,Standard,4,24304.32,6104.32,On Time
O01542,C0162,P105,W04,2025-07-17,2025-07-19,2025-07-24,Standard,5,7425.4,3190.4,On Time
O01543,C0195,P085,W03,2024-01-18,2024-01-19,2024-01-25,Express,5,4027.05,1037.05,Late
O01544,C0138,P100,W07,2025-12-06,2025-12-06,2025-12-08,Express,4,18263.12,7611.12,On Time
O01545,C0001,P058,W02,2025-02-06,2025-02-07,2025-02-09,Express,3,14547.45,3090.45,On Time
O01546,C0215,P050,W10,2025-04-25,2025-04-25,2025-04-29,Same Day,4,18901.56,5861.56,Late
O01547,C0311,P041,W10,2025-07-01,2025-07-03,2025-07-04,Same Day,4,16567.0,5875.0,On Time
O01548,C0242,P145,W09,2025-07-06,2025-07-07,2025-07-08,Same Day,1,1907.96,488.96,On Time
O01549,C0233,P020,W06,2025-08-28,2025-08-29,2025-09-03,Standard,5,7415.85,2755.85,On Time
O01550,C0435,P092,W03,2024-05-09,2024-05-09,2024-05-14,Standard,4,23827.36,5947.36,On Time
O01551,C0402,P036,W10,2024-03-21,2024-03-23,2024-03-28,Standard,1,3613.4,727.4,On Time
O01552,C0250,P024,W08,2024-04-30,2024-05-01,2024-05-03,Express,2,11171.18,2655.18,On Time
O01553,C0365,P024,W09,2024-03-17,2024-03-17,2024-03-18,Same Day,5,27927.95,6637.95,On Time
O01554,C0301,P086,W10,2024-06-30,2024-06-30,2024-07-05,Standard,5,25572.55,8097.55,On Time
O01555,C0422,P034,W06,2024-09-27,2024-09-29,2024-09-30,Same Day,1,2564.48,927.48,On Time
O01556,C0065,P148,W09,2024-02-16,2024-02-17,2024-02-19,Express,2,11562.56,5050.56,On Time
O01557,C0141,P088,W04,2024-03-05,2024-03-07,2024-03-09,Express,4,8094.6,2706.6,On Time
O01558,C0003,P084,W03,2024-05-19,2024-05-20,2024-05-22,Express,3,2091.72,666.72,On Time
O01559,C0070,P062,W05,2025-06-13,2025-06-13,2025-06-18,Standard,1,5949.74,1130.74,On Time
O01560,C0047,P144,W08,2025-07-09,2025-07-10,2025-07-17,Standard,1,1883.89,807.89,Late
O01561,C0096,P023,W02,2025-09-17,2025-09-17,2025-09-19,Express,3,2681.28,1190.28,On Time
O01562,C0023,P035,W01,2025-01-06,2025-01-06,2025-01-08,Express,2,11944.6,4902.6,On Time
O01563,C0450,P066,W01,2025-08-30,2025-08-31,2025-09-03,Same Day,1,5162.65,1492.65,Late
O01564,C0285,P106,W03,2024-10-27,2024-10-27,2024-10-28,Same Day,5,7279.8,2494.8,On Time
O01565,C0429,P030,W05,2024-05-14,2024-05-16,2024-05-18,Express,4,6276.08,1788.08,On Time
O01566,C0110,P138,W04,2025-06-11,2025-06-11,2025-06-13,Express,1,6634.38,2476.38,On Time
O01567,C0240,P047,W10,2024-06-06,2024-06-07,2024-06-08,Same Day,1,3716.1,1100.1,On Time
O01568,C0447,P062,W09,2025-01-03,2025-01-04,2025-01-06,Express,3,17849.22,3392.22,On Time
O01569,C0368,P141,W07,2025-03-21,2025-03-21,2025-03-22,Same Day,2,7455.08,2555.08,On Time
O01570,C0196,P082,W05,2025-05-30,2025-05-30,2025-05-31,Same Day,2,11403.16,4135.16,On Time
O01571,C0361,P114,W01,2024-02-18,2024-02-19,2024-02-21,Express,3,8088.63,2463.63,On Time
O01572,C0290,P041,W06,2024-12-09,2024-12-10,2024-12-15,Standard,2,8283.5,2937.5,On Time
O01573,C0342,P080,W01,2024-12-07,2024-12-08,2024-12-13,Standard,1,2007.12,537.12,On Time
O01574,C0169,P005,W02,2025-04-18,2025-04-20,2025-04-22,Express,2,10732.32,4678.32,On Time
O01575,C0190,P104,W03,2025-02-02,2025-02-02,2025-02-05,Same Day,5,15123.7,3683.7,Late
O01576,C0225,P035,W03,2024-10-01,2024-10-03,2024-10-08,Standard,2,11944.6,4902.6,On Time
O01577,C0164,P013,W03,2024-12-31,2024-12-31,2025-01-05,Standard,1,6076.08,1526.08,On Time
O01578,C0225,P087,W10,2024-07-06,2024-07-07,2024-07-08,Same Day,1,3270.56,1291.56,On Time
O01579,C0282,P119,W04,2024-04-12,2024-04-13,2024-04-14,Same Day,5,8467.3,3432.3,On Time
O01580,C0005,P017,W01,2025-08-27,2025-08-29,2025-08-31,Express,1,5623.6,2090.6,On Time
O01581,C0002,P149,W01,2024-08-09,2024-08-10,2024-08-11,Same Day,1,6498.12,1670.12,On Time
O01582,C0037,P073,W09,2024-08-07,2024-08-08,2024-08-13,Standard,1,5908.81,1291.81,On Time
O01583,C0184,P045,W10,2024-08-14,2024-08-16,2024-08-18,Express,5,37848.4,16268.4,On Time
O01584,C0037,P093,W06,2025-01-17,2025-01-19,2025-01-20,Same Day,4,12138.2,2322.2,On Time
O01585,C0031,P110,W01,2025-08-06,2025-08-08,2025-08-13,Standard,5,20224.3,5589.3,On Time
O01586,C0356,P129,W04,2025-05-03,2025-05-04,2025-05-09,Standard,3,18683.61,6029.61,On Time
O01587,C0011,P096,W05,2025-11-09,2025-11-09,2025-11-10,Same Day,2,11105.34,4461.34,On Time
O01588,C0038,P090,W01,2024-06-09,2024-06-10,2024-06-12,Express,1,6844.01,1925.01,On Time
O01589,C0095,P138,W03,2024-09-18,2024-09-18,2024-09-25,Express,3,19903.14,7429.14,Late
O01590,C0439,P079,W04,2025-08-09,2025-08-11,2025-08-16,Standard,3,8418.72,2175.72,On Time
O01591,C0126,P012,W07,2024-02-02,2024-02-04,2024-02-09,Standard,3,8718.69,2238.69,On Time
O01592,C0046,P039,W05,2025-07-23,2025-07-24,2025-07-25,Same Day,1,345.9,90.9,On Time
O01593,C0172,P086,W05,2024-05-19,2024-05-21,2024-05-26,Standard,4,20458.04,6478.04,On Time
O01594,C0086,P109,W10,2024-07-09,2024-07-09,2024-07-14,Standard,3,19067.22,4733.22,On Time
O01595,C0190,P037,W03,2024-09-03,2024-09-04,2024-09-05,Same Day,4,5143.84,1219.84,On Time
O01596,C0411,P030,W03,2024-01-26,2024-01-28,2024-02-03,Same Day,1,1569.02,447.02,Late
O01597,C0332,P044,W04,2025-07-17,2025-07-17,2025-07-22,Standard,1,5552.94,1540.94,On Time
O01598,C0290,P002,W10,2025-06-21,2025-06-21,2025-06-22,Same Day,3,12484.83,4093.83,On Time
O01599,C0042,P141,W09,2025-05-30,2025-05-31,2025-06-05,Standard,5,18637.7,6387.7,On Time
O01600,C0363,P133,W02,2025-04-26,2025-04-26,2025-04-27,Same Day,1,990.19,393.19,On Time
O01601,C0193,P018,W10,2024-08-30,2024-08-31,2024-09-01,Same Day,5,32689.1,12134.1,On Time
O01602,C0337,P080,W06,2024-06-25,2024-06-27,2024-06-29,Express,1,2007.12,537.12,On Time
O01603,C0151,P055,W01,2025-05-03,2025-05-03,2025-05-08,Standard,5,6921.3,1326.3,On Time
O01604,C0250,P072,W03,2024-08-22,2024-08-22,2024-08-25,Same Day,3,12270.57,2439.57,Late
O01605,C0309,P093,W02,2025-06-21,2025-06-23,2025-06-28,Standard,5,15172.75,2902.75,On Time
O01606,C0480,P013,W03,2025-10-04,2025-10-06,2025-10-14,Standard,3,18228.24,4578.24,Late
O01607,C0461,P050,W03,2025-03-25,2025-03-26,2025-03-30,Express,1,4725.39,1465.39,Late
O01608,C0367,P015,W07,2024-02-18,2024-02-19,2024-02-21,Express,3,15384.81,3177.81,On Time
O01609,C0394,P058,W10,2025-04-15,2025-04-16,2025-04-21,Express,2,9698.3,2060.3,Late
O01610,C0021,P097,W02,2025-09-04,2025-09-04,2025-09-06,Express,5,26081.45,8031.45,On Time
O01611,C0035,P139,W05,2024-08-11,2024-08-11,2024-08-16,Standard,3,1157.73,395.73,On Time
O01612,C0188,P129,W07,2024-03-24,2024-03-24,2024-03-29,Standard,1,6227.87,2009.87,On Time
O01613,C0044,P101,W01,2025-03-03,2025-03-04,2025-03-06,Express,2,13966.28,5980.28,On Time
O01614,C0351,P101,W08,2024-11-03,2024-11-05,2024-11-10,Standard,2,13966.28,5980.28,On Time
O01615,C0233,P097,W06,2024-08-18,2024-08-20,2024-08-25,Express,2,10432.58,3212.58,Late
O01616,C0111,P038,W02,2024-05-17,2024-05-18,2024-05-23,Standard,3,17194.2,4861.2,On Time
O01617,C0348,P039,W06,2024-12-17,2024-12-19,2024-12-20,Same Day,1,345.9,90.9,On Time
O01618,C0328,P105,W02,2025-08-31,2025-09-02,2025-09-03,Same Day,2,2970.16,1276.16,On Time
O01619,C0113,P098,W10,2025-12-29,2025-12-29,2025-12-30,Same Day,3,12905.4,3056.4,On Time
O01620,C0342,P048,W08,2024-05-17,2024-05-19,2024-05-21,Express,3,10619.88,4634.88,On Time
O01621,C0041,P062,W01,2024-09-08,2024-09-09,2024-09-14,Standard,1,5949.74,1130.74,On Time
O01622,C0470,P120,W05,2025-02-19,2025-02-19,2025-02-21,Express,4,26816.52,10632.52,On Time
O01623,C0185,P086,W05,2025-02-15,2025-02-17,2025-02-18,Same Day,2,10229.02,3239.02,On Time
O01624,C0221,P098,W10,2024-10-04,2024-10-05,2024-10-07,Express,1,4301.8,1018.8,On Time
O01625,C0171,P003,W06,2024-06-30,2024-07-01,2024-07-06,Express,5,16746.6,4546.6,Late
O01626,C0204,P148,W03,2024-07-08,2024-07-09,2024-07-14,Same Day,4,23125.12,10101.12,Late
O01627,C0061,P095,W05,2024-09-02,2024-09-02,2024-09-04,Express,5,35585.05,11820.05,On Time
O01628,C0127,P150,W05,2024-10-19,2024-10-19,2024-10-20,Same Day,2,5657.94,1557.94,On Time
O01629,C0291,P015,W04,2024-11-04,2024-11-05,2024-11-07,Express,4,20513.08,4237.08,On Time
O01630,C0482,P032,W01,2024-08-19,2024-08-19,2024-08-23,Same Day,4,8338.32,1438.32,Late
O01631,C0163,P143,W09,2024-05-03,2024-05-03,2024-05-05,Express,3,18825.45,7644.45,On Time
O01632,C0137,P118,W03,2025-11-04,2025-11-05,2025-11-06,Same Day,3,22831.86,9631.86,On Time
O01633,C0449,P106,W01,2025-10-20,2025-10-20,2025-10-21,Same Day,3,4367.88,1496.88,On Time
O01634,C0097,P083,W07,2025-04-08,2025-04-08,2025-04-09,Same Day,4,11494.56,2810.56,On Time
O01635,C0475,P017,W03,2025-10-06,2025-10-08,2025-10-10,Express,1,5623.6,2090.6,On Time
O01636,C0159,P033,W03,2024-02-16,2024-02-16,2024-02-21,Standard,1,4030.39,1414.39,On Time
O01637,C0355,P059,W01,2024-07-18,2024-07-18,2024-07-20,Express,5,37160.7,12275.7,On Time
O01638,C0102,P043,W02,2025-02-11,2025-02-13,2025-02-14,Same Day,1,2641.58,506.58,On Time
O01639,C0308,P046,W09,2024-12-25,2024-12-27,2025-01-01,Standard,1,4434.14,1687.14,On Time
O01640,C0466,P091,W03,2025-05-11,2025-05-11,2025-05-13,Express,2,7585.78,1933.78,On Time
O01641,C0312,P134,W10,2025-12-10,2025-12-11,2025-12-16,Standard,5,11307.65,4677.65,On Time
O01642,C0117,P058,W04,2025-04-30,2025-05-02,2025-05-03,Same Day,2,9698.3,2060.3,On Time
O01643,C0024,P142,W02,2024-02-05,2024-02-06,2024-02-08,Express,4,2041.8,681.8,On Time
O01644,C0252,P026,W04,2024-05-03,2024-05-05,2024-05-10,Standard,1,4073.81,1429.81,On Time
O01645,C0473,P127,W03,2025-11-25,2025-11-27,2025-11-28,Same Day,4,26261.4,9101.4,On Time
O01646,C0075,P068,W06,2025-02-16,2025-02-17,2025-02-22,Standard,2,9915.68,1781.68,On Time
O01647,C0150,P028,W03,2025-12-08,2025-12-08,2025-12-13,Standard,5,35214.25,11964.25,On Time
O01648,C0376,P048,W03,2025-11-17,2025-11-19,2025-11-20,Same Day,2,7079.92,3089.92,On Time
O01649,C0427,P100,W06,2025-09-24,2025-09-25,2025-09-30,Standard,2,9131.56,3805.56,On Time
O01650,C0054,P126,W01,2025-10-25,2025-10-25,2025-10-26,Same Day,3,8927.25,2675.25,On Time
O01651,C0007,P083,W02,2024-08-22,2024-08-24,2024-08-26,Express,2,5747.28,1405.28,On Time
O01652,C0293,P103,W09,2025-02-14,2025-02-16,2025-02-21,Standard,2,11629.1,2547.1,On Time
O01653,C0038,P065,W08,2024-11-17,2024-11-19,2024-11-23,Express,5,15353.85,5428.85,Late
O01654,C0220,P088,W05,2025-01-12,2025-01-12,2025-01-17,Express,3,6070.95,2029.95,Late
O01655,C0165,P055,W07,2024-04-03,2024-04-05,2024-04-06,Same Day,5,6921.3,1326.3,On Time
O01656,C0087,P005,W01,2024-07-08,2024-07-08,2024-07-10,Express,3,16098.48,7017.48,On Time
O01657,C0158,P023,W08,2024-03-13,2024-03-15,2024-03-19,Same Day,2,1787.52,793.52,Late
O01658,C0019,P117,W08,2025-03-16,2025-03-18,2025-03-20,Express,4,17412.88,4840.88,On Time
O01659,C0225,P048,W02,2025-05-17,2025-05-18,2025-05-23,Standard,2,7079.92,3089.92,On Time
O01660,C0122,P108,W08,2025-06-27,2025-06-29,2025-06-30,Same Day,3,2705.22,1136.22,On Time
O01661,C0159,P098,W04,2025-12-16,2025-12-18,2025-12-21,Express,3,12905.4,3056.4,Late
O01662,C0062,P012,W03,2025-08-15,2025-08-17,2025-08-22,Express,2,5812.46,1492.46,Late
O01663,C0004,P073,W10,2025-01-22,2025-01-23,2025-01-25,Express,4,23635.24,5167.24,On Time
O01664,C0206,P112,W05,2025-07-28,2025-07-29,2025-07-31,Express,4,7653.92,3009.92,On Time
O01665,C0354,P089,W04,2024-11-12,2024-11-12,2024-11-14,Express,4,14313.2,5841.2,On Time
O01666,C0102,P057,W06,2024-01-24,2024-01-25,2024-01-30,Standard,4,7413.12,1705.12,On Time
O01667,C0041,P119,W10,2024-10-05,2024-10-07,2024-10-09,Express,4,6773.84,2745.84,On Time
O01668,C0356,P053,W07,2025-01-01,2025-01-01,2025-01-02,Same Day,1,1318.31,448.31,On Time
O01669,C0212,P042,W02,2024-07-02,2024-07-03,2024-07-05,Express,4,1590.32,418.32,On Time
O01670,C0391,P144,W05,2024-03-21,2024-03-22,2024-03-23,Same Day,5,9419.45,4039.45,On Time
O01671,C0448,P085,W07,2024-10-15,2024-10-16,2024-10-17,Same Day,3,2416.23,622.23,On Time
O01672,C0302,P146,W10,2024-09-20,2024-09-20,2024-09-22,Express,5,30488.75,7928.75,On Time
O01673,C0452,P058,W10,2025-12-23,2025-12-24,2025-12-26,Express,5,24245.75,5150.75,On Time
O01674,C0304,P058,W09,2025-06-22,2025-06-24,2025-06-25,Same Day,1,4849.15,1030.15,On Time
O01675,C0299,P137,W10,2025-05-03,2025-05-05,2025-05-10,Standard,5,5458.2,1983.2,On Time
O01676,C0390,P030,W03,2024-01-09,2024-01-11,2024-01-16,Express,4,6276.08,1788.08,Late
O01677,C0173,P106,W05,2025-06-15,2025-06-16,2025-06-21,Standard,3,4367.88,1496.88,On Time
O01678,C0435,P146,W01,2024-05-08,2024-05-08,2024-05-15,Standard,4,24391.0,6343.0,Late
O01679,C0171,P053,W06,2024-02-25,2024-02-25,2024-03-02,Standard,4,5273.24,1793.24,Late
O01680,C0285,P121,W06,2025-09-01,2025-09-02,2025-09-07,Standard,1,2651.4,787.4,On Time
O01681,C0204,P067,W09,2024-09-24,2024-09-26,2024-09-28,Express,3,24969.18,11070.18,On Time
O01682,C0018,P041,W04,2024-07-28,2024-07-29,2024-08-03,Standard,2,8283.5,2937.5,On Time
O01683,C0119,P005,W04,2024-07-06,2024-07-07,2024-07-09,Express,3,16098.48,7017.48,On Time
O01684,C0017,P139,W07,2025-12-10,2025-12-12,2025-12-13,Same Day,1,385.91,131.91,On Time
O01685,C0332,P040,W10,2025-08-05,2025-08-06,2025-08-08,Express,1,6376.05,2517.05,On Time
O01686,C0080,P082,W01,2025-04-21,2025-04-22,2025-04-27,Standard,1,5701.58,2067.58,On Time
O01687,C0201,P072,W03,2025-01-10,2025-01-10,2025-01-15,Standard,4,16360.76,3252.76,On Time
O01688,C0070,P060,W03,2024-06-12,2024-06-12,2024-06-17,Standard,1,6486.39,2637.39,On Time
O01689,C0130,P057,W01,2024-04-20,2024-04-20,2024-04-25,Standard,2,3706.56,852.56,On Time
O01690,C0313,P037,W08,2025-04-12,2025-04-13,2025-04-18,Standard,4,5143.84,1219.84,On Time
O01691,C0467,P021,W06,2024-02-28,2024-02-28,2024-03-01,Express,2,15061.68,5895.68,On Time
O01692,C0066,P034,W04,2024-09-21,2024-09-22,2024-09-29,Standard,1,2564.48,927.48,Late
O01693,C0339,P042,W02,2025-08-18,2025-08-20,2025-08-25,Standard,2,795.16,209.16,On Time
O01694,C0237,P067,W07,2024-02-29,2024-03-01,2024-03-02,Same Day,5,41615.3,18450.3,On Time
O01695,C0319,P106,W06,2025-10-13,2025-10-15,2025-10-17,Express,1,1455.96,498.96,On Time
O01696,C0259,P038,W03,2024-08-20,2024-08-22,2024-08-24,Express,3,17194.2,4861.2,On Time
O01697,C0365,P137,W06,2024-02-11,2024-02-13,2024-02-14,Same Day,3,3274.92,1189.92,On Time
O01698,C0394,P116,W04,2024-05-30,2024-05-30,2024-06-01,Express,5,24549.05,7959.05,On Time
O01699,C0357,P011,W08,2024-02-18,2024-02-18,2024-02-19,Same Day,2,3433.86,1245.86,On Time
O01700,C0150,P013,W02,2025-09-20,2025-09-20,2025-09-21,Same Day,4,24304.32,6104.32,On Time
O01701,C0092,P065,W02,2025-09-04,2025-09-04,2025-09-06,Express,3,9212.31,3257.31,On Time
O01702,C0128,P100,W03,2024-04-22,2024-04-23,2024-05-03,Standard,3,13697.34,5708.34,Late
O01703,C0348,P046,W03,2024-01-22,2024-01-23,2024-01-30,Express,4,17736.56,6748.56,Late
O01704,C0419,P001,W04,2025-10-23,2025-10-24,2025-10-29,Standard,5,15318.25,5828.25,On Time
O01705,C0261,P133,W05,2024-11-05,2024-11-06,2024-11-11,Standard,4,3960.76,1572.76,On Time
O01706,C0037,P130,W10,2024-06-19,2024-06-19,2024-06-21,Express,3,12045.93,2790.93,On Time
O01707,C0486,P054,W03,2025-05-23,2025-05-24,2025-05-25,Same Day,2,7887.64,1561.64,On Time
O01708,C0291,P041,W06,2025-04-08,2025-04-09,2025-04-11,Express,3,12425.25,4406.25,On Time
O01709,C0372,P095,W10,2025-07-09,2025-07-09,2025-07-14,Standard,5,35585.05,11820.05,On Time
O01710,C0388,P082,W04,2024-03-14,2024-03-15,2024-03-20,Express,3,17104.74,6202.74,Late
O01711,C0022,P076,W07,2025-11-15,2025-11-17,2025-11-22,Standard,2,6885.22,2837.22,On Time
O01712,C0050,P142,W01,2024-09-22,2024-09-24,2024-09-25,Same Day,3,1531.35,511.35,On Time
O01713,C0420,P041,W04,2024-10-06,2024-10-08,2024-10-09,Same Day,1,4141.75,1468.75,On Time
O01714,C0276,P029,W05,2024-06-26,2024-06-26,2024-06-28,Express,3,19235.76,6245.76,On Time
O01715,C0057,P027,W05,2025-07-02,2025-07-03,2025-07-05,Express,5,20177.25,5457.25,On Time
O01716,C0091,P011,W03,2025-02-02,2025-02-03,2025-02-05,Express,4,6867.72,2491.72,On Time
O01717,C0145,P100,W06,2024-09-07,2024-09-08,2024-09-09,Same Day,4,18263.12,7611.12,On Time
O01718,C0073,P029,W03,2024-05-01,2024-05-03,2024-05-08,Express,5,32059.6,10409.6,Late
O01719,C0084,P012,W05,2024-07-16,2024-07-16,2024-07-21,Standard,3,8718.69,2238.69,On Time
O01720,C0047,P146,W08,2024-04-25,2024-04-26,2024-04-27,Same Day,1,6097.75,1585.75,On Time
O01721,C0354,P072,W10,2025-02-20,2025-02-22,2025-02-23,Same Day,5,20450.95,4065.95,On Time
O01722,C0210,P111,W09,2024-07-22,2024-07-22,2024-07-24,Same Day,4,13640.16,5900.16,Late
O01723,C0277,P051,W01,2025-12-24,2025-12-24,2025-12-29,Standard,2,13423.88,5309.88,On Time
O01724,C0126,P046,W01,2024-04-08,2024-04-08,2024-04-10,Express,3,13302.42,5061.42,On Time
O01725,C0032,P145,W10,2025-12-06,2025-12-06,2025-12-08,Express,5,9539.8,2444.8,On Time
O01726,C0433,P059,W07,2025-03-18,2025-03-18,2025-03-20,Express,2,14864.28,4910.28,On Time
O01727,C0259,P105,W04,2025-01-29,2025-01-31,2025-02-05,Standard,1,1485.08,638.08,On Time
O01728,C0283,P064,W07,2025-07-09,2025-07-10,2025-07-15,Standard,4,15438.68,6302.68,On Time
O01729,C0345,P040,W03,2024-06-07,2024-06-09,2024-06-13,Same Day,1,6376.05,2517.05,Late
O01730,C0488,P006,W09,2025-09-06,2025-09-08,2025-09-13,Standard,4,12639.56,2323.56,On Time
O01731,C0052,P138,W10,2025-10-06,2025-10-08,2025-10-10,Express,5,33171.9,12381.9,On Time
O01732,C0181,P129,W02,2025-09-13,2025-09-14,2025-09-16,Express,1,6227.87,2009.87,On Time
O01733,C0377,P128,W05,2024-09-09,2024-09-11,2024-09-12,Same Day,2,8031.56,2101.56,On Time
O01734,C0197,P103,W07,2024-06-03,2024-06-05,2024-06-07,Express,5,29072.75,6367.75,On Time
O01735,C0290,P130,W08,2024-04-06,2024-04-06,2024-04-08,Express,5,20076.55,4651.55,On Time
O01736,C0297,P077,W01,2024-10-06,2024-10-08,2024-10-10,Express,2,7814.62,2526.62,On Time
O01737,C0392,P078,W07,2024-05-26,2024-05-28,2024-05-30,Express,1,6777.86,2117.86,On Time
O01738,C0352,P118,W09,2024-01-23,2024-01-25,2024-01-30,Standard,3,22831.86,9631.86,On Time
O01739,C0411,P131,W07,2025-09-24,2025-09-26,2025-09-28,Express,2,13965.42,4611.42,On Time
O01740,C0414,P149,W06,2024-10-22,2024-10-23,2024-10-24,Same Day,5,32490.6,8350.6,On Time
O01741,C0086,P003,W05,2025-08-21,2025-08-23,2025-08-28,Standard,5,16746.6,4546.6,On Time
O01742,C0205,P011,W03,2024-06-24,2024-06-24,2024-06-29,Standard,4,6867.72,2491.72,On Time
O01743,C0267,P065,W05,2024-01-19,2024-01-21,2024-01-26,Standard,3,9212.31,3257.31,On Time
O01744,C0427,P122,W09,2024-12-03,2024-12-04,2024-12-06,Express,3,2647.59,925.59,On Time
O01745,C0001,P004,W08,2024-08-30,2024-08-30,2024-09-04,Standard,1,6637.92,1988.92,On Time
O01746,C0009,P092,W02,2025-02-03,2025-02-05,2025-02-07,Express,2,11913.68,2973.68,On Time
O01747,C0258,P146,W05,2024-07-15,2024-07-16,2024-07-17,Same Day,1,6097.75,1585.75,On Time
O01748,C0058,P009,W08,2025-10-31,2025-10-31,2025-11-01,Same Day,1,3147.51,1292.51,On Time
O01749,C0068,P078,W05,2024-05-05,2024-05-05,2024-05-10,Standard,3,20333.58,6353.58,On Time
O01750,C0155,P096,W07,2024-12-17,2024-12-18,2024-12-19,Same Day,2,11105.34,4461.34,On Time
O01751,C0071,P112,W06,2024-05-09,2024-05-09,2024-05-11,Express,4,7653.92,3009.92,On Time
O01752,C0226,P056,W10,2024-07-07,2024-07-07,2024-07-13,Standard,3,17203.26,4183.26,Late
O01753,C0306,P084,W05,2025-02-02,2025-02-03,2025-02-04,Same Day,3,2091.72,666.72,On Time
O01754,C0497,P126,W04,2024-04-08,2024-04-08,2024-04-09,Same Day,1,2975.75,891.75,On Time
O01755,C0066,P064,W10,2024-08-11,2024-08-11,2024-08-19,Standard,4,15438.68,6302.68,Late
O01756,C0254,P037,W04,2024-03-10,2024-03-12,2024-03-14,Express,4,5143.84,1219.84,On Time
O01757,C0365,P143,W04,2025-10-19,2025-10-21,2025-10-22,Same Day,3,18825.45,7644.45,On Time
O01758,C0208,P081,W03,2025-08-21,2025-08-23,2025-08-25,Express,1,1370.53,246.53,On Time
O01759,C0437,P014,W08,2025-01-12,2025-01-14,2025-01-21,Standard,5,3969.35,819.35,Late
O01760,C0327,P059,W05,2024-09-21,2024-09-22,2024-09-24,Express,3,22296.42,7365.42,On Time
O01761,C0298,P031,W05,2025-03-24,2025-03-26,2025-03-29,Same Day,3,18872.22,6995.22,Late
O01762,C0171,P053,W05,2025-04-15,2025-04-15,2025-04-17,Express,1,1318.31,448.31,On Time
O01763,C0353,P022,W09,2024-08-15,2024-08-15,2024-08-20,Standard,1,2370.49,736.49,On Time
O01764,C0456,P130,W01,2025-09-07,2025-09-07,2025-09-09,Express,5,20076.55,4651.55,On Time
O01765,C0424,P003,W09,2024-12-27,2024-12-27,2024-12-29,Express,3,10047.96,2727.96,On Time
O01766,C0426,P105,W08,2024-11-16,2024-11-16,2024-11-21,Standard,3,4455.24,1914.24,On Time
O01767,C0218,P028,W02,2025-05-09,2025-05-11,2025-05-16,Standard,3,21128.55,7178.55,On Time
O01768,C0304,P097,W08,2025-01-25,2025-01-26,2025-01-31,Standard,2,10432.58,3212.58,On Time
O01769,C0323,P066,W10,2024-08-02,2024-08-03,2024-08-08,Standard,4,20650.6,5970.6,On Time
O01770,C0058,P008,W10,2024-02-23,2024-02-25,2024-02-26,Same Day,1,3791.33,1491.33,On Time
O01771,C0084,P060,W01,2025-05-06,2025-05-06,2025-05-07,Same Day,3,19459.17,7912.17,On Time
O01772,C0200,P044,W05,2025-02-23,2025-02-25,2025-02-26,Same Day,3,16658.82,4622.82,On Time
O01773,C0225,P150,W10,2025-06-13,2025-06-14,2025-06-15,Same Day,3,8486.91,2336.91,On Time
O01774,C0485,P134,W10,2025-05-17,2025-05-18,2025-05-19,Same Day,2,4523.06,1871.06,On Time
O01775,C0154,P019,W08,2025-03-27,2025-03-29,2025-03-30,Same Day,2,7764.02,2102.02,On Time
O01776,C0154,P149,W01,2025-04-07,2025-04-07,2025-04-09,Express,5,32490.6,8350.6,On Time
O01777,C0201,P041,W08,2024-09-29,2024-09-29,2024-10-01,Express,5,20708.75,7343.75,On Time
O01778,C0059,P112,W09,2025-10-15,2025-10-15,2025-10-20,Standard,5,9567.4,3762.4,On Time
O01779,C0006,P087,W05,2025-05-18,2025-05-20,2025-05-25,Standard,5,16352.8,6457.8,On Time
O01780,C0190,P148,W02,2025-08-09,2025-08-11,2025-08-16,Standard,1,5781.28,2525.28,On Time
O01781,C0322,P096,W04,2025-03-09,2025-03-11,2025-03-16,Standard,1,5552.67,2230.67,On Time
O01782,C0065,P082,W01,2024-01-22,2024-01-24,2024-01-26,Express,2,11403.16,4135.16,On Time
O01783,C0437,P137,W10,2024-05-04,2024-05-06,2024-05-12,Standard,2,2183.28,793.28,Late
O01784,C0031,P011,W04,2024-11-18,2024-11-19,2024-11-24,Standard,5,8584.65,3114.65,On Time
O01785,C0154,P016,W01,2025-05-29,2025-05-31,2025-06-05,Standard,2,860.9,376.9,On Time
